Customer ID,Full Name,Date of Birth,Gender,Annual Income,Previous Investment Experience,Amount to Invest,Expected Rate of Return,Term of Investment,Retirement Goals,Employment Type,Investor Type,Investor Type Encoded,Cluster,Cluster Label
5d6c2ff3-7fcc-4d84-980a-c6e45330cf4c,Eddie Brewer,2004-09-17,Male,390855,Yes,282724,>10%,Long Term,Saving for vacation,Unemployed,Aggressive,2,1,H
35448edf-5ca8-435e-9e38-aa757582c626,Samuel Vaughan,1979-01-31,Male,1660192,Yes,285762,<5%,Short Term,Investing in a business venture,Unemployed,Aggressive,2,1,H
c2faa282-b57e-4ad7-b58e-862afc66e323,Belinda Massey,1979-11-01,Male,455928,No,393029,<5%,Medium Term,Investing in a business venture,Retired,Moderate,1,0,M
78670855-44a6-46f9-aa0b-ce0f02819a28,Angela Barnes,1971-08-06,Male,1508959,No,169965,5-10%,Medium Term,Securing a comfortable retirement,Retired,Conservative,0,2,L
e0b7b5eb-e0e1-4fd0-b254-cb04221f5fab,Melissa Tucker,1992-02-17,Male,1927155,Yes,310243,5-10%,Medium Term,Saving for vacation,Self-Employed,Aggressive,2,1,H
62946e44-d4a8-4843-ad9a-042c911c40f0,Brianna Murphy,1967-11-30,Other,1312919,No,295404,<5%,Long Term,Buying a house,Unemployed,Moderate,1,0,M
1cfd0570-3aeb-4964-bad8-a3356bc4b7f8,Tiffany Perez,1991-06-15,Other,297964,No,486903,<5%,Long Term,Securing a comfortable retirement,Unemployed,Aggressive,2,1,H
143fdd09-81ec-4fd7-81b1-f1562ea6cb14,Sarah Moore,2002-07-17,Female,886727,Yes,431338,>10%,Short Term,Building an emergency fund,Unemployed,Aggressive,2,1,H
0545d9ce-dc93-4490-a2b8-6cd946eb22f9,Jamie Hunt,2004-03-27,Male,1889309,No,57446,<5%,Medium Term,Buying a house,Retired,Moderate,1,0,M
79b18a60-c877-4127-a814-1135a8003876,Amanda Miller,1978-09-24,Male,1534067,Yes,263626,>10%,Long Term,Investing in a business venture,Self-Employed,Aggressive,2,1,H
5213565d-ab14-4cef-97cc-d0928eea7c06,David Harris,2005-01-10,Male,1168941,Yes,74535,>10%,Short Term,Paying off college debt,Employed,Aggressive,2,1,H
8e716778-0ff7-47e4-a099-12da8e83b224,Frank Wheeler,1976-07-13,Female,1751588,Yes,457613,<5%,Medium Term,Buying a house,Self-Employed,Aggressive,2,1,H
ee57669b-e602-4907-9e51-706589a8b349,Victoria Miles,1975-10-21,Other,829432,Yes,442971,>10%,Medium Term,Saving for children's education,Employed,Aggressive,2,1,H
1ec18c12-f3a8-4031-a7f6-1f03593a5475,Mark Jones,1969-06-03,Other,786079,Yes,93241,<5%,Short Term,Securing a comfortable retirement,Self-Employed,Moderate,1,0,M
7f6308f3-fdcd-4858-b34a-fbf5ca306d66,Amber Schwartz,1974-04-11,Female,101430,No,143782,5-10%,Short Term,Paying off college debt,Unemployed,Aggressive,2,1,H
426de8df-654c-45e9-9870-154ce5016eee,Vincent Burke,1981-10-29,Other,1901527,No,5206,5-10%,Medium Term,Building an emergency fund,Self-Employed,Moderate,1,0,M
e2438903-d89c-4982-b3d7-fbbad73bd8d8,Anne West,1977-06-14,Male,759922,No,482921,5-10%,Medium Term,Building an emergency fund,Self-Employed,Moderate,1,0,M
137ad943-291e-420b-8e72-34150ba0341e,Michael Johnson,1966-11-18,Other,509528,Yes,245033,5-10%,Short Term,Investing in a business venture,Employed,Aggressive,2,1,H
f3f0403d-6a62-488d-9d57-8a43641129f1,Carolyn Torres,1980-10-05,Male,936815,No,347858,<5%,Long Term,Saving for vacation,Unemployed,Moderate,1,0,M
9a7580c3-b768-468b-8d87-d71f1ee19fd8,Brandon Anderson MD,2004-02-22,Female,976153,No,113903,<5%,Long Term,Investing in a business venture,Retired,Conservative,0,2,L
fa7ca7c0-1282-4705-baf6-fc646409aec9,Heather Wilson,1993-11-08,Other,340924,Yes,324048,5-10%,Medium Term,Saving for vacation,Self-Employed,Aggressive,2,1,H
ae317218-8e95-4a09-8848-64e57abce183,Robert Dean,1959-10-12,Female,958773,Yes,67715,5-10%,Medium Term,Investing in a business venture,Retired,Conservative,0,2,L
c2ba0c83-a336-4786-8a21-3344268d28df,Paul Jordan,2002-12-27,Male,492525,No,123150,<5%,Medium Term,Investing in a business venture,Unemployed,Aggressive,2,1,H
b0a4155e-7dd1-4649-84dd-070b9328c428,Sheila Davis DDS,1966-07-25,Other,1046382,Yes,483251,<5%,Short Term,Saving for vacation,Employed,Aggressive,2,1,H
3118fb33-5c5d-44a5-8dda-8a21ea46eaac,Stephanie Alvarez,1992-04-11,Male,1780553,No,364906,5-10%,Medium Term,Securing a comfortable retirement,Retired,Moderate,1,0,M
62c4aa5b-12de-49ba-aa04-fd42684411bd,Tamara Miller,1998-04-07,Other,1454062,No,226558,5-10%,Short Term,Building an emergency fund,Employed,Aggressive,2,1,H
5835c8ff-73f0-4ad1-8f8d-390c51d4e79e,Sara Orozco,1987-12-11,Other,1895410,No,400025,5-10%,Long Term,Buying a house,Unemployed,Aggressive,2,1,H
3e3cc8e4-138b-466b-97ab-37c9dd570758,Rickey Bradford,2005-02-05,Other,1810808,Yes,388488,>10%,Long Term,Buying a house,Unemployed,Aggressive,2,1,H
b65a3d51-1f22-402c-9cef-2bb61c2925c3,Angela Figueroa,1962-05-14,Female,199089,Yes,69433,>10%,Long Term,Buying a house,Employed,Moderate,1,0,M
1488d7b7-19c0-49c3-9aa8-1e6a9e49cf3b,Danny Obrien,2004-09-21,Male,1145160,No,321641,<5%,Short Term,Building an emergency fund,Employed,Aggressive,2,1,H
b913fc52-4cad-40f9-a5d4-9cd92d78fa4c,Lisa Garcia,2003-01-10,Male,1377903,No,34760,<5%,Long Term,Investing in a business venture,Self-Employed,Moderate,1,0,M
cf7afad3-d6c4-4f02-bdea-7d37c29b3e53,Sean Deleon,1974-06-20,Other,851604,No,112878,<5%,Medium Term,Building an emergency fund,Self-Employed,Conservative,0,2,L
58c2d2eb-a4aa-4f75-9e53-3c657d481cf9,Lindsey Koch,1976-10-09,Male,1699358,Yes,164421,<5%,Medium Term,Investing in a business venture,Employed,Moderate,1,0,M
9c82938d-ed35-449f-9bd6-cc418cef4614,Jennifer Frazier,1964-03-17,Other,1672288,Yes,174542,>10%,Long Term,Buying a house,Self-Employed,Moderate,1,0,M
b245c422-0686-43c6-bcba-d51b385de47c,Justin Gonzalez,1962-03-03,Male,327780,Yes,223408,<5%,Short Term,Paying off college debt,Retired,Aggressive,2,1,H
9be6f52c-37fe-41a4-a92f-f970e6fa8fbc,Karen Harris,1959-11-11,Other,1555209,No,161363,>10%,Short Term,Saving for children's education,Employed,Moderate,1,0,M
074ad8ca-b23b-4ba5-a313-b6263622439a,Elizabeth Jacobs,1974-12-25,Female,1060222,No,334249,5-10%,Short Term,Building an emergency fund,Unemployed,Aggressive,2,1,H
738e8f93-a99f-4a68-bef2-8aff3b4f15b0,Richard Lopez,1966-01-10,Male,153889,No,295941,>10%,Short Term,Buying a house,Unemployed,Aggressive,2,1,H
f8bd402c-41d5-4f68-92e2-a35976f064ec,Michael Mills,1996-12-14,Female,809735,Yes,191603,5-10%,Medium Term,Building an emergency fund,Retired,Moderate,1,0,M
53976b04-29a1-4cc6-a766-11ac63f2626d,Kathleen Summers,1963-01-22,Female,1069656,No,287953,>10%,Short Term,Buying a house,Self-Employed,Aggressive,2,1,H
c3101bd4-565f-4210-b3c4-7b53d0ab7975,Jenna Harris,1960-04-03,Female,1175385,Yes,173380,5-10%,Long Term,Buying a house,Unemployed,Moderate,1,0,M
5d23850c-dce5-46d0-96b6-5151666746f1,Sharon Whitney,1996-08-12,Other,845024,No,114728,<5%,Short Term,Saving for vacation,Employed,Moderate,1,0,M
5ce91449-dbf7-4b5b-b09a-f398d1ecc52a,Bill Mora,1976-12-13,Other,915835,No,310323,>10%,Long Term,Saving for vacation,Unemployed,Aggressive,2,1,H
003df7a6-bc81-4af5-be28-b6211f933d45,Robert Martin,1992-12-26,Other,1392855,Yes,324920,>10%,Short Term,Securing a comfortable retirement,Retired,Aggressive,2,1,H
1f942f7f-cb27-4ddf-a4cb-a923cb191261,Anne Gordon,1992-08-27,Female,970989,Yes,328116,<5%,Short Term,Saving for children's education,Unemployed,Aggressive,2,1,H
fd51f4a9-f025-49b3-b699-f6f769088527,Leslie Romero,1965-05-01,Other,1806313,Yes,332730,>10%,Long Term,Buying a house,Employed,Aggressive,2,1,H
306d9344-3bbb-43fa-a068-c5f7b5778bc4,Heather Meyers,1995-04-17,Other,1467747,No,16865,<5%,Short Term,Building an emergency fund,Employed,Moderate,1,0,M
b7ae301d-1de8-40fe-bdde-33dea3a5ec93,Eric Burgess,1968-03-31,Other,1835674,Yes,197751,5-10%,Short Term,Securing a comfortable retirement,Employed,Moderate,1,0,M
aeb04b2a-39b2-4e97-88b9-1fa58b85b5f7,Pamela Ross,1976-07-12,Male,848334,Yes,75248,>10%,Medium Term,Securing a comfortable retirement,Self-Employed,Moderate,1,0,M
e5bef313-6d5f-4a78-b6ce-379a244027d2,Anthony Perry,1978-12-14,Female,253122,No,241898,5-10%,Medium Term,Building an emergency fund,Retired,Moderate,1,0,M
bf5726a9-919c-4673-a9f8-69dfc5130b6b,Kevin Henderson,1992-10-17,Other,545619,No,5732,>10%,Short Term,Buying a house,Employed,Aggressive,2,1,H
77554001-50ed-48ab-bbed-ccc412cd4027,Nicole Cruz,2004-05-13,Female,693156,Yes,84473,5-10%,Short Term,Securing a comfortable retirement,Retired,Moderate,1,0,M
4a7a6485-7a44-4114-b3ff-c65db1658daf,Daniel Lozano,1971-05-01,Other,1308920,No,271961,<5%,Short Term,Saving for children's education,Retired,Moderate,1,0,M
678f35e7-53cc-4874-9072-3b6a52784d40,Charles Spencer,1986-07-23,Other,778747,Yes,328209,<5%,Medium Term,Building an emergency fund,Employed,Moderate,1,0,M
f2d4759d-b17a-455e-96d7-6b606ab01215,Paige Smith,1966-04-04,Female,1217341,No,14886,>10%,Short Term,Saving for children's education,Unemployed,Aggressive,2,1,H
c642b508-52c8-4136-938f-59ebd9d9559c,Mary Marshall,1976-11-07,Other,1581028,Yes,271989,<5%,Medium Term,Saving for children's education,Retired,Moderate,1,0,M
8de76318-15e7-4ad6-bb8d-474adcf0d48a,Michael Evans MD,1966-04-21,Male,1127327,Yes,298307,>10%,Medium Term,Saving for vacation,Retired,Aggressive,2,1,H
c11f02cc-9c3e-45d1-b9a6-9af521197493,Samantha Jackson,1972-06-02,Male,570543,Yes,261877,<5%,Long Term,Buying a house,Employed,Moderate,1,0,M
9c777dba-8222-45fb-aa81-2dc7b8d1dbaf,Joseph Lam,2000-02-21,Other,1955615,Yes,313987,5-10%,Short Term,Paying off college debt,Self-Employed,Aggressive,2,1,H
08471d29-f44a-42f5-b935-140e9d0ba1be,Melanie Jones,1960-07-16,Other,1497413,Yes,158000,>10%,Long Term,Saving for children's education,Unemployed,Moderate,1,0,M
adf39ff1-0275-4987-a747-3255ccc1f508,Gary Allen,2000-05-06,Other,1043673,No,445662,5-10%,Long Term,Saving for vacation,Retired,Aggressive,2,1,H
6d91453a-af10-43c0-8bc3-7b4080dfdbf6,Dominique Hammond,2004-07-11,Male,236704,Yes,172470,<5%,Long Term,Saving for vacation,Unemployed,Aggressive,2,1,H
275f4741-03a6-433a-8f95-1ee4459a2bdf,Sara Carpenter,1978-09-02,Female,938736,No,498160,<5%,Short Term,Paying off college debt,Self-Employed,Aggressive,2,1,H
19386099-ef4b-49a8-93d8-d301144928a4,Kyle Hodges,1982-07-30,Other,1137335,No,335905,<5%,Long Term,Investing in a business venture,Employed,Moderate,1,0,M
ae5ab953-af67-49f8-9e85-97fcb0f39375,Peggy Gordon,1975-11-30,Male,1876330,Yes,124533,>10%,Medium Term,Securing a comfortable retirement,Unemployed,Aggressive,2,1,H
897c692e-bfeb-4e30-a438-032c46431fdd,Elijah Dillon,1994-03-01,Male,372337,No,440619,5-10%,Medium Term,Securing a comfortable retirement,Employed,Aggressive,2,1,H
d473c7b3-4a06-40dc-b49c-48fab7373c4c,Christine Spears PhD,1966-09-28,Male,940864,No,498674,5-10%,Short Term,Building an emergency fund,Unemployed,Moderate,1,0,M
e81dd4b4-fd96-4876-bbff-20dc0e797bc6,Sarah Gregory,1959-08-08,Other,1261870,No,126339,>10%,Medium Term,Buying a house,Employed,Moderate,1,0,M
677b7c4d-d419-4509-b1d6-e104c2f0e644,Kevin Rivera,1993-10-24,Male,973378,No,312692,>10%,Long Term,Saving for children's education,Unemployed,Aggressive,2,1,H
8311b7d1-544a-430c-8334-617e9595b40a,Brittany Mcdowell,1994-06-26,Male,671166,Yes,479979,5-10%,Long Term,Saving for vacation,Employed,Aggressive,2,1,H
ceddfc34-4e68-4546-b7e6-3152851831a2,Richard Wilson Jr.,1966-08-01,Male,1638297,Yes,117779,<5%,Medium Term,Saving for vacation,Retired,Moderate,1,0,M
ca5c6994-42ef-4223-b442-85d3703257d1,Jeffrey Alvarez,1966-09-19,Female,1965866,No,433895,>10%,Long Term,Saving for vacation,Employed,Aggressive,2,1,H
009f96da-0562-47b7-9854-d34a89819368,Steven Clark,2005-12-03,Male,87243,Yes,403296,>10%,Short Term,Investing in a business venture,Employed,Aggressive,2,1,H
4c231908-95a7-4a97-a02c-e913a36c6863,Nicole Ryan,1994-05-17,Female,116980,Yes,263423,5-10%,Long Term,Paying off college debt,Retired,Aggressive,2,1,H
f70acce3-9df6-4bf9-8e50-bbcceb8902e0,Dalton Fisher,1964-05-15,Female,675281,Yes,292463,5-10%,Short Term,Saving for children's education,Retired,Moderate,1,0,M
c9a5cfdb-9ee2-48b0-9373-48f382402882,Tim Smith,1975-04-03,Other,1415284,Yes,134543,<5%,Medium Term,Saving for vacation,Unemployed,Aggressive,2,1,H
bae7949a-caf2-46ac-8c61-8a6aa1c30c25,Kathryn Martinez,2002-10-17,Male,1583528,No,271504,<5%,Medium Term,Building an emergency fund,Self-Employed,Aggressive,2,1,H
f542b195-615c-4f1e-a3c4-0c3ca26844e2,Lindsay Dodson,1968-11-14,Female,692912,No,372595,5-10%,Long Term,Investing in a business venture,Employed,Moderate,1,0,M
0f984063-4b10-49e0-a78b-f075f936a258,Cody Scott,1973-10-12,Male,765713,No,80259,<5%,Short Term,Saving for vacation,Retired,Moderate,1,0,M
39764029-f779-4bbe-b202-13663e966e11,Barry Adkins,2003-07-04,Other,456289,Yes,459806,>10%,Short Term,Paying off college debt,Retired,Aggressive,2,1,H
bf3d5027-9481-481d-84b1-b6cca5213208,Elizabeth Ferguson,1993-11-21,Female,824720,No,127536,<5%,Medium Term,Buying a house,Retired,Conservative,0,2,L
a784b446-f99f-411c-b591-38fde5e5c914,Margaret Hartman,1978-09-03,Other,1648057,Yes,498275,>10%,Long Term,Saving for vacation,Self-Employed,Aggressive,2,1,H
d9b81402-d812-4302-bd9e-d590b3a70359,Jerry Watson,2003-06-12,Male,303905,No,15649,>10%,Medium Term,Investing in a business venture,Employed,Aggressive,2,1,H
3e7ecb4c-f210-420f-9303-985d67edc7c3,Hannah Keith,1988-09-29,Female,1206507,Yes,239827,5-10%,Long Term,Saving for children's education,Self-Employed,Moderate,1,0,M
25663c71-a534-42df-a00f-5e484303e49c,Megan Williams,1971-09-10,Other,1794579,Yes,18524,5-10%,Short Term,Securing a comfortable retirement,Retired,Moderate,1,0,M
18b57303-c40d-439a-91ae-e322a464f79b,Darlene Johnson,1978-07-02,Male,1608006,No,364034,<5%,Medium Term,Investing in a business venture,Self-Employed,Moderate,1,0,M
4577dcb4-e02b-409f-a24c-fd8610d7bcf0,Teresa Hurley,1978-09-06,Male,1556791,No,495785,5-10%,Medium Term,Securing a comfortable retirement,Retired,Moderate,1,0,M
f7127cf8-e721-4a08-90e2-0239e7b6609d,Rachel Mills,1989-10-19,Female,460417,No,394130,>10%,Short Term,Building an emergency fund,Employed,Aggressive,2,1,H
700165a2-bdcb-4f01-88f9-47d1a83b7d2b,Mark Rodriguez,1960-12-24,Other,1433859,No,407874,>10%,Medium Term,Investing in a business venture,Retired,Moderate,1,0,M
395bc33b-d211-40df-87c5-51d35a359ad4,Linda Santiago,2004-12-23,Other,60845,No,117136,<5%,Medium Term,Securing a comfortable retirement,Retired,Moderate,1,0,M
f3d7998b-b098-4c78-b195-052b0e5ad9f0,Carrie French,1988-10-30,Female,633260,Yes,180602,>10%,Long Term,Securing a comfortable retirement,Retired,Conservative,0,2,L
56ddba44-a28e-41a7-a4f2-7dbc5941bd8e,Crystal Johnson,1974-11-11,Female,1382981,No,152888,<5%,Long Term,Saving for vacation,Unemployed,Moderate,1,0,M
692fd7b5-a52e-4e06-a0ce-8a4e4ed9408f,Martha Collins,2004-02-09,Other,433413,No,185265,5-10%,Long Term,Saving for vacation,Employed,Aggressive,2,1,H
61022aea-3d52-4e61-9aed-f2d41ee715fe,Angela Smith,1962-10-05,Female,1993177,No,116333,5-10%,Medium Term,Saving for children's education,Employed,Conservative,0,2,L
4a44ab3e-b0b7-4222-bffe-c5a0cf2c4a50,Daniel Diaz,1980-01-26,Female,1645701,Yes,274435,>10%,Long Term,Investing in a business venture,Retired,Aggressive,2,1,H
a266a2f0-072d-4727-b9e9-c25e95a6d2f3,Kelly Brown,1974-06-18,Male,1301673,No,85514,>10%,Medium Term,Building an emergency fund,Employed,Moderate,1,0,M
3e856d3b-cd1f-497e-8987-c8d2a545308e,Angela Rodriguez,1988-02-26,Female,270185,No,426171,5-10%,Long Term,Investing in a business venture,Employed,Aggressive,2,1,H
001b48df-373c-4dbf-b90b-ab74aa7fbc54,Ashlee Gardner,1978-02-22,Other,880073,No,377134,<5%,Medium Term,Securing a comfortable retirement,Unemployed,Moderate,1,0,M
6c1f88ac-10b0-45fe-8b29-1f1b93aaae4a,Mr. William Griffin,1999-09-14,Other,1888503,Yes,323822,>10%,Short Term,Paying off college debt,Employed,Aggressive,2,1,H
db0c01e8-1eff-4843-bdbb-e89ee1be874a,Jimmy Hawkins,1999-11-06,Male,80795,No,449795,>10%,Medium Term,Saving for children's education,Unemployed,Aggressive,2,1,H
b8d6b30e-2b22-443c-8a57-3676736b6cf7,Mary Ritter,1967-09-13,Female,609014,Yes,65056,>10%,Long Term,Building an emergency fund,Unemployed,Moderate,1,0,M
51ce835c-bfad-4471-af26-758d9a2e55b2,Jessica Nelson,2000-10-21,Male,1582295,No,57955,>10%,Long Term,Paying off college debt,Unemployed,Aggressive,2,1,H
1b535521-9fa1-47e8-9407-d88e2efa3035,Kelli Sullivan,1965-08-31,Other,969649,Yes,211529,>10%,Short Term,Investing in a business venture,Retired,Aggressive,2,1,H
4baa1c82-0c2f-4068-ac14-dbba2379d0da,Kathleen Bolton,1979-07-29,Male,264594,Yes,238169,5-10%,Long Term,Building an emergency fund,Employed,Aggressive,2,1,H
fe4e3bb1-50c9-4b09-94e9-73a5772525f7,Zachary Brooks,1987-02-25,Male,1834704,No,353809,>10%,Short Term,Investing in a business venture,Unemployed,Aggressive,2,1,H
482d16ad-5061-465e-a7a0-5d12dc4121f1,Christie Kirk,1974-11-24,Male,815100,No,193814,>10%,Medium Term,Securing a comfortable retirement,Employed,Moderate,1,0,M
d3452cde-5eaa-4897-bef4-55f032c63a62,Deborah Edwards,1992-12-20,Female,685194,Yes,194112,<5%,Medium Term,Investing in a business venture,Unemployed,Moderate,1,0,M
9864f2d1-2f7d-44a1-8c6b-58aa8f855734,Dr. Alexander Wilson III,1982-04-15,Male,561890,No,101559,>10%,Long Term,Paying off college debt,Self-Employed,Moderate,1,0,M
585adacc-8a28-4cba-b814-4739598855c6,Rebecca Stevenson,1995-02-06,Female,1394566,Yes,53095,5-10%,Short Term,Building an emergency fund,Unemployed,Aggressive,2,1,H
c1ab6c6a-75e7-4f44-b591-ca1e88fbfc63,Laura Dudley,1984-07-17,Female,1637430,Yes,383992,<5%,Medium Term,Saving for children's education,Retired,Moderate,1,0,M
03b8498a-96ab-4fd8-836f-4ed649c77de5,Leslie Hart,1969-01-25,Female,135406,Yes,207787,>10%,Long Term,Paying off college debt,Unemployed,Aggressive,2,1,H
42d84255-0896-4803-ae17-507f0123a206,Tyler Briggs,1976-09-15,Female,1360820,Yes,128532,>10%,Medium Term,Saving for vacation,Employed,Aggressive,2,1,H
5691cb95-1de1-4d42-bd4c-051d4c006025,Scott Martin,1998-02-17,Female,1053654,No,148084,5-10%,Long Term,Saving for vacation,Unemployed,Aggressive,2,1,H
c6795f45-e691-4aec-9839-2f3128459fe8,Lance Chapman,1972-11-29,Female,1179976,Yes,8259,5-10%,Short Term,Building an emergency fund,Unemployed,Aggressive,2,1,H
7479acb3-d6c4-4c61-9883-3c184fa584e8,John Evans,1997-08-02,Other,939676,Yes,365044,5-10%,Short Term,Securing a comfortable retirement,Unemployed,Aggressive,2,1,H
e35a32fa-8b7b-4d86-8639-b0f6842ab82e,Mark Flynn,1986-05-13,Other,1123159,Yes,433668,>10%,Medium Term,Paying off college debt,Retired,Aggressive,2,1,H
afc51188-c3f8-4585-9f0d-dff7814cf3e7,Alice Hurley,2000-01-19,Male,1552853,Yes,313536,>10%,Long Term,Securing a comfortable retirement,Unemployed,Aggressive,2,1,H
21ea57c9-4584-4233-b22e-31b3ac1ab23f,Dr. Courtney Williams,2002-03-19,Female,400903,Yes,197137,5-10%,Short Term,Saving for vacation,Unemployed,Aggressive,2,1,H
39f03367-16ec-41bc-95a3-2e4b784e39a8,Garrett Lynch,1990-01-12,Female,1546634,No,76191,>10%,Short Term,Saving for children's education,Employed,Aggressive,2,1,H
06e41f7a-8ca3-4d75-8cf9-611e255c1d0b,Sergio Griffin,1996-01-28,Female,560906,Yes,333994,5-10%,Medium Term,Buying a house,Employed,Aggressive,2,1,H
d42e5146-0812-4371-b080-72e7a1e03faa,Justin Peterson,1962-01-13,Other,245620,No,54533,<5%,Medium Term,Investing in a business venture,Unemployed,Moderate,1,0,M
4c76316c-31f6-4992-9ef6-5216eff5f745,Ashley Roberts,1983-09-10,Female,1330839,Yes,5301,<5%,Short Term,Buying a house,Unemployed,Aggressive,2,1,H
b495336d-24a0-43c1-9329-1f64fb178c42,Christine Morrison,2004-05-18,Female,329750,Yes,363877,>10%,Long Term,Building an emergency fund,Employed,Aggressive,2,1,H
080e1821-e967-40dc-8e39-00447638cb1b,Bethany Mendez,1960-11-15,Male,882207,Yes,417702,5-10%,Long Term,Buying a house,Self-Employed,Moderate,1,0,M
ace4e850-76c8-409c-8861-c283c6fa259e,Sylvia Meyers,1985-07-21,Male,1808519,No,397281,<5%,Long Term,Paying off college debt,Unemployed,Aggressive,2,1,H
1f3e3e7b-a2f0-4d49-84aa-e95023c7f18b,Brent Moore,1965-11-18,Other,1975634,Yes,273184,<5%,Short Term,Paying off college debt,Employed,Aggressive,2,1,H
1a831fcc-e8c5-4dce-a8c5-382ce65ea077,Dr. Matthew Middleton DDS,1962-01-22,Other,1282576,Yes,77904,<5%,Short Term,Securing a comfortable retirement,Employed,Moderate,1,0,M
7cccec6f-467b-4d5b-86f0-48cb4b1c09d4,Michael Obrien,1982-12-10,Female,538479,Yes,199941,>10%,Long Term,Saving for children's education,Unemployed,Moderate,1,0,M
f75ca092-6773-445e-ac7c-b69d04d7ec71,Hayley Conner,1963-06-27,Female,1205105,Yes,17924,>10%,Long Term,Securing a comfortable retirement,Retired,Moderate,1,0,M
1dada320-206f-4266-adfe-14365999e233,Michelle Herring,2000-09-27,Male,181579,Yes,93326,5-10%,Medium Term,Buying a house,Employed,Aggressive,2,1,H
ad9535b8-834a-4826-a1bf-624e912b1076,Vincent Gomez,1973-06-16,Other,992665,Yes,29942,>10%,Long Term,Investing in a business venture,Self-Employed,Moderate,1,0,M
41e1dd86-6163-4bee-a41e-4fd73ad29067,Kevin Larson,1967-03-24,Male,1003314,Yes,117796,<5%,Short Term,Buying a house,Self-Employed,Moderate,1,0,M
af8f97ed-283e-4859-82e2-6d09603e033a,Tonya Chan,1990-02-26,Male,186573,No,284786,5-10%,Long Term,Saving for children's education,Self-Employed,Aggressive,2,1,H
cfa2f8d8-e5a1-4044-9abf-28c9b9409c1d,Sean Chandler,1996-10-10,Female,300676,No,246258,>10%,Short Term,Investing in a business venture,Retired,Aggressive,2,1,H
6b880bed-aac9-4fd1-94aa-c530e2408285,Mr. David Brown,1979-11-29,Other,504171,Yes,324450,>10%,Short Term,Building an emergency fund,Employed,Aggressive,2,1,H
d6508a78-c88d-4fcf-8fe0-79262b03f818,Ariana Kerr,1962-11-06,Female,1560773,Yes,439286,5-10%,Short Term,Buying a house,Unemployed,Aggressive,2,1,H
6ef2f357-426d-48c9-8106-c653b499fe1d,Joseph Torres,1973-04-14,Male,1391729,Yes,44554,>10%,Short Term,Saving for children's education,Self-Employed,Aggressive,2,1,H
d3c483c0-1699-49fa-b0de-eea8f7f8b779,Johnny Johnson,1975-07-12,Male,995665,Yes,335631,>10%,Short Term,Saving for children's education,Employed,Aggressive,2,1,H
0554b9fa-59b4-4ad9-9564-799e1bd9405b,Christopher Garcia,1999-07-25,Other,1820499,Yes,203981,5-10%,Long Term,Saving for vacation,Retired,Aggressive,2,1,H
78cd118b-ccda-415c-a08c-2086caec32e2,William White,1978-05-04,Other,859161,No,183122,5-10%,Short Term,Investing in a business venture,Retired,Moderate,1,0,M
649b3753-e1d6-4cf5-9344-100b9572a4b5,Sarah Schmidt,1975-06-11,Other,283688,No,40178,<5%,Medium Term,Buying a house,Self-Employed,Moderate,1,0,M
f4f2056b-e470-4d98-863a-7d515bb95c4c,Kristina Lewis,1995-11-04,Female,1839377,Yes,28388,>10%,Long Term,Investing in a business venture,Retired,Aggressive,2,1,H
d6e89c58-d7af-4651-86ae-1d38a94eee77,Jessica Turner,1976-08-23,Female,215181,No,346380,5-10%,Medium Term,Building an emergency fund,Self-Employed,Aggressive,2,1,H
4e76caf7-79aa-4f25-82da-a12802ff9857,John Miller,2004-02-19,Male,1057171,Yes,470894,>10%,Short Term,Buying a house,Self-Employed,Aggressive,2,1,H
ba162f06-8a92-4ebc-aca3-e15e30f059d9,Jesse Ware,1992-02-04,Other,211689,No,312769,5-10%,Medium Term,Building an emergency fund,Unemployed,Aggressive,2,1,H
1bf3b530-eca5-4089-9afa-1970018a3869,Brian Nichols,1979-05-28,Female,1299014,No,209909,5-10%,Medium Term,Buying a house,Employed,Aggressive,2,1,H
03fa20dd-002e-4e37-9d18-9141f729e15e,Sarah Ruiz,1964-09-09,Female,1010937,Yes,68817,>10%,Medium Term,Investing in a business venture,Unemployed,Aggressive,2,1,H
e5d16d71-a31f-4281-8088-451e4f29a765,Gabriella Foster,1968-02-20,Male,450279,Yes,389579,>10%,Short Term,Investing in a business venture,Retired,Aggressive,2,1,H
12bf02b2-deb8-43d5-bc91-7fa9724df303,Heidi White,1970-04-08,Male,1134968,Yes,138689,>10%,Long Term,Building an emergency fund,Self-Employed,Moderate,1,0,M
a6f1be1e-05a2-4b69-8c28-ed64f8fb0742,Nicole Green,1966-08-14,Female,829848,No,309975,5-10%,Medium Term,Buying a house,Retired,Moderate,1,0,M
4a4689db-0d38-4cd6-8998-5a90cf9f16f1,Jenna Brooks,1973-07-08,Other,1023366,Yes,128625,5-10%,Medium Term,Investing in a business venture,Employed,Moderate,1,0,M
dd248d74-ed2e-48ee-88e5-ee1e254bbc4a,Patricia Edwards,1960-08-19,Male,705145,Yes,465074,<5%,Long Term,Buying a house,Retired,Conservative,0,2,L
ee67b49c-2423-4925-ba42-8e0a2a29e22e,Debra Deleon,1983-12-17,Other,221008,No,30317,5-10%,Short Term,Building an emergency fund,Retired,Moderate,1,0,M
c5de0e0c-2a12-4b12-a644-339df88d674f,Stephen Warner,1996-10-11,Female,889703,Yes,97409,5-10%,Medium Term,Buying a house,Self-Employed,Moderate,1,0,M
